t,i,S,Y,P,U,A,D,O,X0,X1
2,1081,1,1,1,0,1,1.0,0.0,2.947862582683435,3.726955716221707
2,1082,0,0,0,0,1,0.0,0.0,-1.7407634128253036,-3.120840452788328
2,1083,0,0,0,0,1,0.0,0.0,-1.2555515086258726,-5.051280349143713
2,1086,1,0,0,0,1,0.0,0.0,1.7358475165915195,3.970233189913471
2,1088,0,0,0,0,1,0.0,0.0,-0.24840931091472396,-0.746368277838942
2,1090,1,1,1,0,1,1.0,0.0,3.574171060369029,3.475830617017605
2,1093,0,0,0,0,1,0.0,0.0,-3.545964125023125,-2.8816743792188078
2,1096,0,0,0,0,1,0.0,0.0,-1.0256306166077067,-5.100952279583231
2,1098,1,0,0,0,1,0.0,0.0,2.506452844933449,3.8929997178486673
2,1099,1,0,0,0,1,0.0,0.0,3.3603409753466833,5.715160447524996
2,1100,0,0,0,0,1,0.0,0.0,-5.432842648062767,-1.960554211824676
2,1102,1,0,0,0,1,0.0,0.0,2.362098258575024,6.021904097468174
2,1104,0,0,0,0,1,0.0,0.0,-3.692068734206966,-4.360680755376682
2,1105,0,0,0,0,1,0.0,0.0,-1.8448063085327544,-3.9544303801873797
2,1107,0,0,0,0,1,0.0,0.0,-3.3564643209329557,-0.6319198025882165
2,1108,0,0,0,0,1,0.0,0.0,-10.20835552769047,-4.504865841454285
2,1111,0,0,0,0,1,0.0,0.0,0.5347284225010612,2.3680509898834825
2,1113,0,0,0,0,1,0.0,1.0,-4.875603026575208,-2.0856860016117804
2,1114,0,0,0,0,1,0.0,0.0,-4.475423669339557,0.19532021697559176
2,1115,0,0,0,0,1,0.0,0.0,-0.9138805609567227,-0.6565822941257626
2,1117,0,0,0,0,1,0.0,0.0,-0.1132659152763536,-1.9583908049440655
2,1118,0,0,0,0,1,0.0,0.0,-5.441124074052086,-3.699808186042609
2,1119,0,0,0,0,1,0.0,0.0,-1.0482787942560408,3.036030374755656
2,1121,0,0,0,0,1,0.0,0.0,0.652555231365252,-0.7738738953903785
2,1124,0,0,0,0,1,0.0,0.0,-2.00218371058724,-6.764364668312707
2,1125,1,0,0,0,1,0.0,0.0,2.7131165338647425,6.24261709369659
2,1126,1,0,0,0,1,0.0,0.0,2.6692626310269056,4.342232420633835
2,1128,1,0,0,0,1,0.0,0.0,1.5453934185374782,7.867410032264152
2,1130,0,0,0,0,1,0.0,0.0,-5.47109153667433,-2.427963524374301
2,1132,0,0,0,0,1,0.0,0.0,-4.3002124699534825,-2.0213881695668094
2,1134,0,0,0,0,1,0.0,0.0,-0.071152674333052,-1.1442836453841858
2,1135,1,1,1,0,1,1.0,0.0,5.414194084390928,6.661893671493488
2,1138,0,0,0,0,1,0.0,0.0,1.7652890620701784,-0.3855412090742913
2,1141,1,0,0,0,1,0.0,0.0,2.8091164304792704,3.567716748277512
2,1142,0,0,0,0,1,0.0,0.0,-1.8570238323733348,-3.1749240587345957
2,1143,0,0,0,0,1,0.0,0.0,-0.3198316101222935,-0.9860353976100722
2,1144,0,0,0,0,1,0.0,0.0,-1.1309165228190226,-0.9776535633074286
2,1145,1,0,0,0,1,0.0,0.0,0.9108809665428791,4.2143310696822285
2,1146,0,0,0,0,1,0.0,0.0,0.5897617675474197,2.03799841468444
2,1147,0,0,0,0,1,0.0,0.0,-7.161304025151938,-1.7598451332526
2,1151,1,0,0,0,1,0.0,0.0,2.943703285333694,4.3215778334746755
2,1152,0,0,0,0,1,0.0,0.0,-1.7391280758478458,-0.41270542844330643
2,1153,0,0,0,0,1,0.0,0.0,0.19241133145308037,0.2398467707221301
2,1154,0,0,0,0,1,0.0,0.0,-3.396629001288236,-1.5272352250372265
2,1155,1,1,1,0,1,1.0,0.0,3.3114690336950163,3.675986733454109
2,1157,0,0,0,0,1,0.0,0.0,-4.611104491382001,0.12405323110445388
2,1159,0,0,0,0,1,0.0,0.0,1.1562640784630913,-1.281709718929835
2,1160,1,0,0,0,1,0.0,0.0,1.0663903829804289,5.2952086619573
2,1161,0,0,0,0,1,0.0,0.0,-3.767949525309599,0.20438444796637778
2,1163,0,0,0,0,1,0.0,0.0,-7.372064799387717,-3.8002133460422316
2,1167,0,0,0,0,1,0.0,0.0,-2.736638883444772,0.8880707893822626
2,1168,1,0,0,0,1,0.0,0.0,1.711318895386698,5.672121294948004
2,1169,0,0,0,0,1,0.0,0.0,-1.0491353364423166,-0.9185398086602636
2,1170,1,1,1,0,1,1.0,0.0,3.1255584473882854,3.742900616906905
2,1172,1,0,0,0,1,0.0,0.0,1.3793425339082388,4.255362903695927
2,1173,0,0,0,0,1,0.0,0.0,-5.343262999945803,-4.246995280247242
2,1174,1,0,0,0,1,0.0,0.0,1.9294433657323755,5.82208599141058
2,1178,0,0,0,0,1,0.0,0.0,-4.00472922107846,-0.283992359842708
2,1179,0,0,0,0,1,0.0,0.0,-1.0655830238434738,-0.8789129676735896
2,1182,0,0,0,0,1,0.0,0.0,-1.8535404737905632,0.8582481981214507
2,1183,0,0,0,0,1,0.0,0.0,-3.2048466008137604,-0.30215292559947166
2,1187,0,0,0,0,1,0.0,0.0,-0.4520013065808732,1.0659119057647364
2,1189,1,0,0,0,1,0.0,0.0,-1.2597943122048805,2.526427389794144
2,1190,0,0,0,0,1,0.0,0.0,1.44306847989828,0.5249927791684083
2,1191,0,0,0,0,1,0.0,0.0,-4.181241577532092,-2.7873825103457675
2,1193,1,0,0,0,1,0.0,0.0,3.8381061234376004,4.872423177464677
2,1196,0,0,0,0,1,0.0,0.0,-1.3045175034562977,-0.523833347791353
2,1198,1,0,0,0,1,0.0,0.0,1.8494423078532871,2.605669450339777
2,1199,0,0,0,0,1,0.0,0.0,-3.1879885512259496,-1.083876266066712
2,1200,1,0,0,0,1,0.0,0.0,1.4486734648074573,4.15669467361574
2,1201,0,0,0,0,1,0.0,0.0,-2.132715155696763,-1.9831973162598835
2,1204,0,0,0,0,1,0.0,0.0,-4.8980596934324705,-0.33748714103166305
2,1205,0,0,0,0,1,0.0,0.0,-2.747263238282568,-0.7248964732093626
2,1207,1,0,0,0,1,0.0,0.0,2.206973850871793,5.293603464436862
2,1208,1,0,0,0,1,0.0,0.0,-0.9061748892306722,6.9553649214612205
2,1210,0,0,0,0,1,0.0,0.0,0.8745186358198227,0.026436178287312484
2,1211,0,0,0,0,1,0.0,0.0,-2.922802789945727,-2.4518353648289373
2,1213,1,0,0,0,1,0.0,0.0,0.9104068419643334,0.9985773402655118
2,1214,0,0,0,0,1,0.0,0.0,-1.790423952376388,-0.12839367441420813
2,1215,1,0,0,0,1,0.0,0.0,-0.5452004242194688,2.392855734638367
2,1216,0,0,0,0,1,0.0,0.0,-0.8096209751870749,1.00723369596107
2,1217,0,1,1,0,1,1.0,0.0,-0.4184168551057765,-5.591158070342959
2,1218,0,0,0,0,1,0.0,0.0,-3.007213946633877,-1.1751630476055708
2,1219,0,0,0,0,1,0.0,0.0,-0.8515122680537572,-4.442176840658322
2,1220,0,0,0,0,1,0.0,0.0,-1.0215322104993754,0.7597829086229408
2,1225,1,0,0,0,1,0.0,0.0,3.496229544120464,9.771820372478524
2,1227,1,1,1,0,1,1.0,0.0,3.5989799969254563,4.9176891210827005
2,1228,1,0,0,0,1,0.0,0.0,1.0336668611338693,5.177972790862736
2,1229,1,0,0,0,1,0.0,0.0,5.24446363947309,7.182899954069379
2,1230,1,0,0,0,1,0.0,0.0,3.765541389626808,7.969931256171992
2,1232,1,0,0,0,1,0.0,0.0,1.2668942246373305,3.367533728790097
2,1234,1,0,0,0,1,0.0,0.0,1.6935906415354096,3.282891800834835
2,1236,0,0,0,0,1,0.0,0.0,-5.889181300995508,-1.9495594791995814
2,1237,0,0,0,0,1,0.0,0.0,0.7721807460931478,0.006996897500965216
2,1238,0,0,0,0,1,0.0,0.0,-2.4035799225516614,-4.030822577092689
2,1239,0,0,0,0,1,0.0,0.0,-0.7307378341455584,-2.0559316547489446
2,1240,0,0,0,0,1,0.0,0.0,-2.8020724271850153,-2.243423016048207
2,1241,1,0,0,0,1,0.0,0.0,3.4782925249862267,6.837075117049915
2,1242,0,0,0,0,1,0.0,0.0,-3.465799451068483,-2.343561158297434
2,1243,0,0,0,0,1,0.0,0.0,-8.922443583066396,-3.082860370291344
2,1244,1,1,1,0,1,1.0,0.0,4.726995772640564,6.799843809059238
2,1246,0,0,0,0,1,0.0,0.0,-2.7227309036739165,-1.7371276768889605
2,1247,0,0,0,0,1,0.0,0.0,-5.310246393500259,-3.2190391817436685
2,1248,0,0,0,0,1,0.0,0.0,-0.9737599582830443,-0.9934696096527071
2,1249,1,0,0,0,1,0.0,0.0,0.8953598436003025,0.21299454514926675
2,1252,1,0,0,0,1,0.0,0.0,2.748430626711499,3.1027298304521556
2,1254,0,0,0,0,1,0.0,0.0,-3.7276545740753786,0.026493519151396472
2,1256,0,0,0,0,1,0.0,0.0,-1.658752660310795,-8.45850072094156
2,1258,1,0,0,0,1,0.0,0.0,6.110969204884084,8.876472557808
2,1260,0,0,0,0,1,0.0,0.0,-5.746327794365766,-2.589111427349783
2,1261,0,0,0,0,1,0.0,0.0,-5.275250085443403,-0.5048627746735082
2,1262,0,0,0,0,1,0.0,0.0,-2.4446325372853193,-3.8938257151799727
2,1263,0,0,0,0,1,0.0,0.0,-7.586652867950715,2.8359870885355987
2,1264,0,0,0,0,1,0.0,0.0,0.7687462893594552,-0.2836307797595413
2,1267,0,0,0,0,1,0.0,0.0,-0.039675159226842616,0.20176543941472513
2,1268,0,0,0,0,1,0.0,0.0,-4.388850046090887,-0.25600928708830695
2,1271,1,0,0,0,1,0.0,0.0,3.2609488109429403,4.8227783534584034
2,1274,1,0,0,0,1,0.0,0.0,1.5402959442604574,5.213310696247275
2,1275,1,0,0,0,1,0.0,0.0,4.427688562560574,5.16984609234141
2,1276,1,0,0,0,1,0.0,0.0,3.6254642703692865,4.576171355324254
2,1277,0,0,0,0,1,0.0,0.0,-2.6490934486766053,-1.75192878939204
2,1279,0,0,0,0,1,0.0,0.0,-1.8002159370776682,-0.05492488900371162
2,1281,1,0,0,0,1,0.0,0.0,0.46417735996979914,5.911302559902628
2,1282,0,0,0,0,1,0.0,0.0,-4.060326471178602,-1.9775354199250843
2,1283,0,0,0,0,1,0.0,0.0,-0.7445832956535745,0.27015291437213296
2,1286,1,0,0,0,1,0.0,0.0,2.570725599991232,4.29300299345844
2,1287,0,1,1,0,1,1.0,0.0,2.147758562185566,-0.9658117377922881
2,1288,1,0,0,0,1,0.0,0.0,-0.06443471278750379,2.161886208865572
2,1289,1,0,0,0,1,0.0,0.0,1.6452335730020076,1.3788334890025291
2,1290,1,0,0,0,1,0.0,0.0,2.683380895962909,3.8799789702474907
2,1291,1,0,0,0,1,0.0,0.0,2.892975615070638,6.666250933678263
2,1292,0,0,0,0,1,0.0,0.0,-3.683058159475668,0.45532776872076763
2,1294,0,0,0,0,1,0.0,0.0,-0.5562657563740137,-1.065435127794541
2,1295,0,0,0,0,1,0.0,0.0,-0.4804344794113597,2.7570891556325376
2,1297,0,0,0,0,1,0.0,0.0,-5.453577990863009,0.6901691578433359
2,1299,0,0,0,0,1,0.0,0.0,-3.5218822447947287,-1.1562414232896499
2,1300,1,0,0,0,1,0.0,0.0,1.9411864393630278,0.9082410993531442
2,1301,0,0,0,0,1,0.0,0.0,-6.4931741366426285,0.6499801813720484
2,1303,0,0,0,0,1,0.0,0.0,-3.888290361134489,-5.41565998490387
2,1304,1,1,1,0,1,1.0,0.0,2.403451352593921,3.3164823186252
2,1307,0,0,0,0,1,0.0,0.0,-2.546030752368519,-2.1378273799582392
2,1308,0,0,0,0,1,0.0,0.0,-2.2196374953474365,-1.9159277438715605
2,1309,0,0,0,0,1,0.0,0.0,-5.254248593548767,-2.6073245601881285
2,1310,1,0,0,0,1,0.0,0.0,0.2008484160337951,5.006132723624704
2,1311,0,0,0,0,1,0.0,0.0,0.27035327527914144,-1.0144525290868578
2,1312,1,0,0,0,1,0.0,0.0,-0.1938058927730566,5.471771483826038
2,1315,0,0,0,0,1,0.0,0.0,-3.919348185526676,-3.858001938071361
2,1318,0,0,0,0,1,0.0,0.0,-3.2111389722922614,-1.4010020857529248
2,1319,0,0,0,0,1,0.0,0.0,-7.227652980978566,3.3359695848473168
2,1323,0,0,0,0,1,0.0,0.0,-6.224820092128402,-2.1253986234633993
2,1329,0,0,0,0,1,0.0,0.0,-4.153432836986706,0.5530073332977149
2,1330,0,0,0,0,1,0.0,0.0,-1.1404934310548405,-0.5186105927980507
2,1331,1,1,1,0,1,1.0,0.0,4.038150283198817,5.487532177447258
2,1332,0,0,0,0,1,0.0,0.0,-3.4720864611070015,-0.05500149319966574
2,1333,0,0,0,0,1,0.0,0.0,-6.017256372869985,-5.716819598122134
2,1334,0,0,0,0,1,0.0,0.0,0.6931407748509966,0.6025871449776823
2,1335,0,0,0,0,1,0.0,0.0,-5.406097843479822,1.796461797839124
2,1337,1,1,1,0,1,1.0,0.0,4.078629583362778,2.5684087147805235
2,1338,0,0,0,0,1,0.0,0.0,-0.2236725790860411,1.1223882798825557
2,1339,1,0,0,0,1,0.0,0.0,3.2408692653522237,3.112145429930018
2,1340,0,0,0,0,1,0.0,0.0,-0.14795804491361697,-0.7353737472951303
2,1341,1,0,0,0,1,0.0,0.0,0.7228151578865387,4.728669312150295
2,1342,0,0,0,0,1,0.0,0.0,-5.331932192930292,-1.1761535560124197
2,1343,0,0,0,0,1,0.0,0.0,-0.06047207948828193,-0.2623519474472241
2,1344,1,0,0,0,1,0.0,0.0,2.953109841854235,6.113131030521433
2,1345,0,0,0,0,1,0.0,0.0,-4.069537576773346,-2.091404684586666
2,1346,0,0,0,0,1,0.0,0.0,-0.23951934409697656,-3.230353039232127
2,1348,1,0,0,0,1,0.0,0.0,2.5517813690732143,3.3596136154670133
2,1349,1,0,0,0,1,0.0,0.0,-0.9127102219139989,3.920425596056676
2,1352,0,0,0,0,1,0.0,0.0,-1.6476487384197016,-1.5128807631768777
2,1354,1,0,0,0,1,0.0,0.0,0.8260025302246401,2.339277051894716
2,1356,0,0,0,0,1,0.0,0.0,1.3111915617243046,-2.5861096929676837
2,1357,1,0,0,0,1,0.0,0.0,1.963546588376126,1.3640449899047817
2,1358,0,0,0,0,1,0.0,0.0,-2.9265638470361357,-2.039275996145388
2,1359,0,1,1,0,1,1.0,0.0,1.3858896732836743,-1.6367572343111951
2,1361,1,0,0,0,1,0.0,0.0,2.5424458462358928,3.4707429718521343
2,1363,0,0,0,0,1,0.0,0.0,-3.0360179183461904,-0.5046326389520774
2,1369,0,0,0,0,1,0.0,0.0,-0.5483748549535292,-0.7065218102153195
2,1370,0,0,0,0,1,0.0,0.0,-2.110943386201863,0.1933431493136365
2,1371,0,0,0,0,1,0.0,0.0,-2.7903300988853053,-3.906781284362035
2,1373,0,0,0,0,1,0.0,0.0,-6.891332953454325,-4.745381027892348
2,1374,0,0,0,0,1,0.0,0.0,-0.5971792274258307,-2.5152738735814353
2,1378,0,0,0,0,1,0.0,0.0,-0.5541157234816048,-4.759950033060503
2,1379,1,1,1,0,1,1.0,0.0,3.528962264587557,3.995209118158661
2,1383,1,0,0,0,1,0.0,0.0,2.8521494705111285,3.600576279616009
2,1384,1,0,0,0,1,0.0,0.0,2.5474055740954906,4.54686959351182
2,1385,1,1,1,0,1,1.0,0.0,3.370990638752267,2.8764549021426356
2,1387,0,0,0,0,1,0.0,0.0,-2.520879641023887,-1.7648915942660368
2,1388,0,0,0,0,1,0.0,0.0,-1.385966502256355,-3.438906952008956
2,1392,1,0,0,0,1,0.0,0.0,1.342605083004062,3.3683240633065923
2,1394,0,0,0,0,1,0.0,0.0,-7.834793946132364,-1.0770323253860297
2,1395,0,0,0,0,1,0.0,0.0,-2.564197584702309,-2.3293078974338566
2,1396,0,0,0,0,1,0.0,0.0,-4.9467191910328445,-5.197494947693596
2,1397,1,1,1,0,1,1.0,0.0,4.238556963381496,5.921758064431262
2,1402,0,0,0,0,1,0.0,0.0,-7.991704165137217,-1.756458897871855
2,1403,0,0,0,0,1,0.0,0.0,0.8544324684851974,-0.5833585378315453
2,1404,0,0,0,0,1,0.0,0.0,-3.9383247658984164,-2.1579114498770924
2,1405,0,0,0,0,1,0.0,0.0,-3.186084019018571,-1.2805321888828622
2,1406,0,0,0,0,1,0.0,0.0,-2.1610003285115464,-0.9275072338106349
2,1407,0,0,0,0,1,0.0,0.0,-1.784397425233768,-1.7931403555790504
2,1408,0,0,0,0,1,0.0,0.0,-4.0866454654776465,-3.9580661796475303
2,1409,1,0,0,0,1,0.0,0.0,1.6801259387187293,2.590085008859262
2,1410,0,0,0,0,1,0.0,0.0,-0.5529606756624363,1.5597022466862427
2,1411,1,0,0,0,1,0.0,0.0,-1.39939354461968,2.3009644789422645
2,1412,0,0,0,0,1,0.0,0.0,-3.86629502941223,-4.55281567653595
2,1414,0,0,0,0,1,0.0,0.0,-5.439274074948447,-1.5168270839540385
2,1416,1,1,1,0,1,1.0,0.0,4.591846710139434,6.779877565685372
2,1418,0,0,0,0,1,0.0,0.0,-3.608557477628448,0.8778137948381022
2,1420,0,0,0,0,1,0.0,0.0,-1.0275615286362736,-2.4995755956217947
2,1423,1,0,0,0,1,0.0,0.0,1.7929525114616176,7.68029483214903
2,1426,1,0,0,0,1,0.0,0.0,4.530588625294559,6.831400841432316
2,1430,1,0,0,0,1,0.0,0.0,3.0225612643987687,4.361580651897704
2,1431,1,0,0,0,1,0.0,0.0,4.054402792387087,5.874858536984432
2,1432,1,0,0,0,1,0.0,0.0,4.1427488439970155,6.7307783172180145
2,1433,1,0,0,0,1,0.0,0.0,0.3082090453462949,6.096410091687618
2,1434,1,0,0,0,1,0.0,0.0,1.8440964239619326,4.670606166822131
2,1435,1,0,0,0,1,0.0,0.0,2.2474604582682973,7.621450883305152
2,1436,1,0,0,0,1,0.0,0.0,2.16908977464875,5.10980075576578
2,1437,0,0,0,0,1,0.0,0.0,-1.0157657224760495,-3.93172820283138
2,1441,0,1,1,0,1,1.0,0.0,1.338630050341894,-4.357521908236513
2,1443,0,0,0,0,1,0.0,0.0,-10.063711555140074,0.14120826612149429
2,1444,0,0,0,0,1,0.0,0.0,0.1627255914497981,-0.9002303082312297
2,1445,0,0,0,0,1,0.0,0.0,-2.286882539060846,-1.2758137992163507
2,1446,0,0,0,0,1,0.0,0.0,-3.473453274050343,-1.013277886408695
2,1448,1,0,0,0,1,0.0,0.0,-1.1819820012418845,0.2406236990932773
2,1451,0,0,0,0,1,0.0,0.0,-1.753213136504348,-1.3646477537248702
2,1455,0,0,0,0,1,0.0,0.0,-1.9368760295509861,-4.71181864881219
2,1456,1,0,0,0,1,0.0,0.0,-1.260866149695489,2.6757855321082378
2,1457,1,0,0,0,1,0.0,0.0,1.6543225394892858,2.8196385831133286
2,1459,0,0,0,0,1,0.0,0.0,-4.906128772874027,-0.5388993303650735
2,1460,0,0,0,0,1,0.0,0.0,-3.4587603139231167,-5.529140462214989
2,1461,0,0,0,0,1,0.0,0.0,-6.03518707416789,0.14194035386167092
2,1462,0,0,0,0,1,0.0,0.0,0.48861418363215325,-0.03289804243902428
2,1464,1,0,0,0,1,0.0,0.0,2.167819012758228,2.279262145297111
2,1465,1,1,1,0,1,1.0,0.0,3.401132964104285,4.03935033866118
2,1467,0,0,0,0,1,0.0,0.0,-2.0748047276636257,0.5073619548970228
2,1469,0,0,0,0,1,0.0,0.0,-6.031091105740658,-2.912166654399157
2,1470,0,0,0,0,1,0.0,0.0,-6.333928700301941,-3.3729470254395473
2,1471,0,0,0,0,1,0.0,0.0,-0.8426028283745675,-1.5486231630340301
2,1473,0,0,0,0,1,0.0,0.0,-1.2796573925013965,0.06553644955585336
2,1474,0,0,0,0,1,0.0,0.0,-2.450835381762037,-1.7493757746590268
2,1475,1,0,0,0,1,0.0,0.0,1.368581722888174,7.556461597080906
2,1477,0,0,0,0,1,0.0,0.0,-5.112480377223038,-1.2545749555015837
2,1478,1,0,0,0,1,0.0,0.0,1.91912546911675,3.6571944905711113
2,1481,1,0,0,0,1,0.0,0.0,4.090194790379545,7.436162724969574
2,1484,0,0,0,0,1,0.0,0.0,-4.381485067129297,-2.968561355256186
2,1485,1,1,1,0,1,1.0,0.0,5.604749756049917,6.348477222701929
2,1487,0,0,0,0,1,0.0,0.0,-1.0946004514989516,3.21476585587446
2,1488,0,0,0,0,1,0.0,0.0,-2.485310307149853,-3.6146966915805825
2,1489,0,0,0,0,1,0.0,0.0,0.5571693084595087,-1.312351600064989
2,1491,1,0,0,0,1,0.0,0.0,3.6522756954695574,5.72457885222844
2,1492,0,0,0,0,1,0.0,0.0,-4.674370117092936,-5.248544886076007
2,1493,1,0,0,0,1,0.0,0.0,1.4614168270783119,7.232496180308817
2,1494,0,0,0,0,1,0.0,0.0,-3.045689827062792,-0.7920022563322409
2,1495,0,0,0,0,1,0.0,0.0,-9.476806720237235,-3.1043788492657227
2,1496,1,0,0,0,1,0.0,0.0,1.2133817619370912,2.116003515460631
2,1497,0,0,0,0,1,0.0,0.0,-2.3020020565868644,-2.6283720759427656
2,1499,1,0,0,0,1,0.0,0.0,2.0484355001211045,3.5287573035267057
2,1500,0,0,0,0,1,0.0,0.0,0.3556561915156903,-1.0479375147306693
2,1501,0,0,0,0,1,0.0,0.0,-2.1988973054952465,-0.27482875330981915
2,1503,0,0,0,0,1,0.0,0.0,-3.378881519017197,-0.7595937237219479
2,1504,1,0,0,0,1,0.0,0.0,1.8407658837918528,8.637827878714013
2,1505,0,0,0,0,1,0.0,0.0,3.410723899257971,3.3651966592238596
2,1506,1,0,0,0,1,0.0,0.0,-0.7651416790568248,1.640014799390526
2,1508,0,0,0,0,1,0.0,0.0,-0.21144371980947374,0.9587954694518266
2,1509,1,0,0,0,1,0.0,0.0,1.1516131986062783,4.4673059947666856
2,1510,0,0,0,0,1,0.0,0.0,-1.7362504759926058,1.3448745285627757
2,1511,0,0,0,0,1,0.0,0.0,-0.8937509577868086,-1.787396954573841
2,1512,0,0,0,0,1,0.0,0.0,1.4023202151693546,0.15241585621283502
2,1513,1,0,0,0,1,0.0,0.0,1.762358305420412,3.9102518044548797
2,1515,1,0,0,0,1,0.0,0.0,3.476790030785965,6.078703893558586
2,1517,1,1,1,0,1,1.0,0.0,4.99160859226129,5.798024325675447
2,1518,0,0,0,0,1,0.0,0.0,-1.6737799113894654,-2.8062008921959416
2,1519,0,0,0,0,1,0.0,0.0,-3.685778477742831,-4.838789866682269
2,1520,1,0,0,0,1,0.0,0.0,1.2740953888130377,4.221111654175729
2,1521,0,0,0,0,1,0.0,0.0,-2.0929152816676533,-4.1752383954326096
2,1522,0,0,0,0,1,0.0,0.0,-2.076087377121652,-4.623683146417645
2,1523,0,0,0,0,1,0.0,0.0,0.6457525552105136,3.1715220949520404
2,1524,1,0,0,0,1,0.0,0.0,2.6099682397101183,3.373354829144001
2,1525,0,0,0,0,1,0.0,0.0,-4.992337768585142,-5.139720362774829
2,1526,0,0,0,0,1,0.0,0.0,-2.1885401670441866,2.8943042912835253
2,1528,0,0,0,0,1,0.0,0.0,-3.981624327148282,-2.350083641704144
2,1529,0,0,0,0,1,0.0,0.0,-1.977596985713083,-0.8231204604751241
2,1532,0,0,0,0,1,0.0,0.0,-3.687558866970149,-1.3276002643932947
2,1533,0,0,0,0,1,0.0,0.0,-6.357632563511164,-8.24807621876906
2,1534,0,0,0,0,1,0.0,0.0,0.3715726839624042,-0.7137434416630439
2,1537,1,1,1,0,1,1.0,0.0,4.11532049010553,5.492126810120518
2,1538,1,0,0,0,1,0.0,0.0,1.8922609632287326,3.813624979036985
2,1539,1,0,0,0,1,0.0,0.0,2.181618026441532,1.237431428975912
2,1542,0,0,0,0,1,0.0,0.0,-6.769178067893827,-2.5318661175674047
2,1543,0,0,0,0,1,0.0,0.0,-5.157803033423656,-1.2315837282025641
2,1545,0,0,0,0,1,0.0,0.0,-0.20585154628775537,-0.531099331012074
2,1546,1,0,0,0,1,0.0,1.0,4.526354427575879,7.390476728417751
2,1547,0,0,0,0,1,0.0,0.0,-8.62981406157823,-0.4389345524409877
2,1550,1,0,0,0,1,0.0,0.0,1.385918493439747,3.766273915559463
2,1551,1,0,0,0,1,0.0,0.0,0.7738000719046789,-0.19473077619617785
2,1552,1,0,0,0,1,0.0,0.0,2.484357553011317,4.881545153816351
2,1554,0,0,0,0,1,0.0,0.0,0.0651443967641544,2.0001318647213164
2,1555,0,0,0,0,1,0.0,0.0,-4.0687085470327355,-3.6885140819624356
2,1556,0,0,0,0,1,0.0,0.0,0.47478871585177745,-1.1132436488380568
2,1557,0,0,0,0,1,0.0,0.0,-4.46798959717742,-4.126694043322275
2,1558,1,1,1,0,1,1.0,0.0,5.185104051684062,7.769150553991118
2,1559,0,0,0,0,1,0.0,0.0,-1.3299114472610163,-2.376775342598403
2,1561,0,0,0,0,1,0.0,0.0,-3.113228190295068,-2.2523694011275133
2,1562,0,0,0,0,1,0.0,0.0,0.03949616705017289,-1.7535880806946564
2,1563,1,0,0,0,1,0.0,0.0,2.2845397450022045,4.070101228448481
2,1564,1,1,1,0,1,1.0,0.0,4.475103887621017,4.6385999614525275
2,1565,0,0,0,0,1,0.0,0.0,-2.405107354728452,-1.4002234448182216
2,1568,1,1,1,0,1,1.0,0.0,3.782293599939011,3.125740337141445
2,1569,0,0,0,0,1,0.0,0.0,-4.369354123766328,-0.6548589053670264
2,1570,1,0,0,0,1,0.0,0.0,1.1655520899961176,1.7111262989405542
2,1572,0,1,1,0,1,1.0,0.0,0.9056679955312841,-2.7111026523671384
2,1573,0,0,0,0,1,0.0,0.0,1.3722819687187617,3.7649988568686528
2,1574,0,0,0,0,1,0.0,0.0,1.1294257484585812,-1.264829310901259
2,1575,1,1,1,0,1,1.0,0.0,4.984844961571716,5.822382951411872
2,1579,0,0,0,0,1,0.0,0.0,-2.1232325521604487,-1.8098162660344144
2,1580,0,0,0,0,1,0.0,0.0,-3.386001419774611,-2.733325103581363
2,1581,1,0,0,0,1,0.0,0.0,4.3700347531060375,7.7667687491810105
2,1582,0,0,0,0,1,0.0,0.0,-0.3864680240707667,2.3046287980188263
2,1584,1,0,0,0,1,0.0,0.0,0.7188835817918267,2.0484401605526736
2,1585,1,1,1,0,1,1.0,0.0,3.5354858266103846,2.655274379037473
2,1587,0,0,0,0,1,0.0,0.0,-0.2738414218626611,-1.1866519133895752
2,1590,1,0,0,0,1,0.0,0.0,0.2781566920994757,1.1012572195069597
2,1592,1,0,0,0,1,0.0,0.0,3.5372084179777796,7.026258918281359
2,1593,0,0,0,0,1,0.0,0.0,-0.015040251823776885,1.9344415635583898
2,1594,1,0,0,0,1,0.0,0.0,3.648744096527404,4.936335140225831
2,1596,0,0,0,0,1,0.0,0.0,-11.045811304678491,-0.7897769629031464
2,1598,1,0,0,0,1,0.0,0.0,3.0609908890092683,4.994233414711081
2,1600,0,0,0,0,1,0.0,0.0,-5.259659414036155,-6.092343337802406
2,1601,1,0,0,0,1,0.0,0.0,3.5100538100199143,5.42891450527634
2,1602,0,0,0,0,1,0.0,0.0,-0.5725672851858592,-1.940568454134502
2,1603,0,0,0,0,1,0.0,0.0,-4.330644080861505,-4.87445208325647
2,1604,0,0,0,0,1,0.0,0.0,-6.000054449333929,-0.888282165209608
2,1605,1,0,0,0,1,0.0,0.0,1.876187413988574,1.5814335730599964
2,1606,0,0,0,0,1,0.0,0.0,-0.9721558041561926,-1.0252719066473779
2,1607,0,0,0,0,1,0.0,0.0,-7.293489445636152,0.8636991338339812
2,1608,1,0,0,0,1,0.0,0.0,1.4667335436626585,6.8639256414564995
2,1609,0,0,0,0,1,0.0,0.0,-4.1930543195862136,-2.9322025347745875
2,1610,1,0,0,0,1,0.0,0.0,4.707941704889379,10.811557480655852
